,scalerank_left,airport_name,abbrev,location,gps_code,iata_code,wikipedia,wdid_score,ne_id,name,iso3,size,usage,top_20_busiest_airports,busiest_airport_ranking,amount_passed_through
459,6,Hohhot Baita Int'l,HET,terminal,ZBHH,HET,http://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,4,1159122037,China,CHN,mid,civilian,0,0,0
460,6,Helena Reg.,HLN,terminal,KHLN,HLN,http://en.wikipedia.org/wiki/Helena_Regional_Airport,4,1159122049,United States of America,USA,mid,civilian,0,0,0
461,6,Gen. Ignacio P. Garcia Int'l,HMO,terminal,MMHO,HMO,http://en.wikipedia.org/wiki/General_Ignacio_Pesqueira_Garcia_International_Airport,4,1159122065,Mexico,MEX,mid,civilian,0,0,0
462,6,Dulles Int'l,IAD,terminal,KIAD,IAD,http://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,4,1159122081,United States of America,USA,major,civilian,0,0,0
463,6,Hilo Int'l,ITO,terminal,PHTO,ITO,http://en.wikipedia.org/wiki/Hilo_International_Airport,4,1159122097,United States of America,USA,mid,civilian,0,0,0
464,6,Jackson Int'l,JAN,terminal,KJAN,JAN,http://en.wikipedia.org/wiki/Jackson-Evers_International_Airport,4,1159122113,United States of America,USA,major,civilian,0,0,0
465,6,Jacksonville Int'l,JAX,terminal,KJAX,JAX,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,4,1159122129,United States of America,USA,major,civilian,0,0,0
466,6,Kuching Int'l,KCH,terminal,WBGG,KCH,http://en.wikipedia.org/wiki/Kuching_International_Airport,4,1159122145,Malaysia,MYS,mid,civilian,0,0,0
467,6,Kigali Int'l,KGL,terminal,HRYR,KGL,http://en.wikipedia.org/wiki/Kigali_International_Airport,4,1159122161,Rwanda,RWA,mid,civilian,0,0,0
468,6,Kraków-Balice,KRK,terminal,EPKK,KRK,http://en.wikipedia.org/wiki/John_Paul_II_International_Airport_Krak%C3%B3w-Balice,5,1159122175,Poland,POL,major,civilian,0,0,0
469,6,Kurumoch,KUF,terminal,UWWW,KUF,http://en.wikipedia.org/wiki/Kurumoch_International_Airport,4,1159122191,Russia,RUS,major,civilian,0,0,0
470,6,Guilin Liangjiang Int'l,KWL,terminal,ZGKL,KWL,http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,4,1159122207,China,CHN,major,civilian,0,0,0
471,6,Laoag Int'l,LAO,terminal,RPLI,LAO,http://en.wikipedia.org/wiki/Laoag_International_Airport,4,1159122223,Philippines,PHL,mid,civilian,0,0,0
472,6,LaGuardia,LGA,terminal,KLGA,LGA,http://en.wikipedia.org/wiki/LaGuardia_Airport,4,1159122233,United States of America,USA,major,civilian,0,0,0
473,6,London Gatwick,LGW,terminal,EGKK,LGW,http://en.wikipedia.org/wiki/London_Gatwick_Airport,4,1159122245,United Kingdom,GBR,major,civilian,0,0,0
474,6,Ljubljana,LJU,terminal,LJLJ,LJU,http://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,4,1159122261,Slovenia,SVN,major,civilian,0,0,0
475,6,Amausi Int'l,LKO,terminal,VILK,LKO,http://en.wikipedia.org/wiki/Amausi_Airport,4,1159122291,India,IND,mid,civilian,0,0,0
476,6,La Plata,LPG,terminal,SADL,LPG,http://en.wikipedia.org/wiki/La_Plata_Airport,4,1159122295,Argentina,ARG,mid,civilian,0,0,0
477,6,Gen. Sevando Canales,MAM,terminal,MMMA,MAM,http://en.wikipedia.org/wiki/General_Servando_Canales_International_Airport,4,1159122307,Mexico,MEX,mid,civilian,0,0,0
478,6,Manchester Int'l,MAN,terminal,EGCC,MAN,http://en.wikipedia.org/wiki/Manchester_Airport,4,1159122331,United Kingdom,GBR,major,civilian,0,0,0
479,6,Kansas City Int'l,MCI,terminal,KMCI,MCI,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,4,1159122347,United States of America,USA,major,civilian,0,0,0
480,6,Seeb Int'l,MCT,terminal,OOMS,MCT,http://en.wikipedia.org/wiki/Seeb_International_Airport,4,1159122367,Oman,OMN,major,civilian,0,0,0
481,6,Habib Bourguiba Int'l,MIR,terminal,DTMB,MIR,http://en.wikipedia.org/wiki/Habib_Bourguiba_International_Airport,4,1159122379,Tunisia,TUN,mid,civilian,0,0,0
482,6,Marseille Provence Airport,MRS,terminal,LFML,MRS,http://en.wikipedia.org/wiki/Marseille_Provence_Airport,4,1159122391,France,FRA,major,civilian,0,0,0
483,6,Quetzalcoatl Int'l,NLD,terminal,MMNL,NLD,http://en.wikipedia.org/wiki/Quetzalc%C3%B3atl_International_Airport,4,1159122413,Mexico,MEX,mid,civilian,0,0,0
484,6,Nanning Wuwu Int'l,NNG,terminal,ZGNN,NNG,http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,4,1159122427,China,CHN,major,civilian,0,0,0
485,6,Xoxocotlán Int'l,OAX,terminal,MMOX,OAX,http://en.wikipedia.org/wiki/Xoxocotl%C3%A1n_International_Airport,4,1159122443,Mexico,MEX,mid,civilian,0,0,0
486,6,Kahului,OGG,terminal,PHOG,OGG,http://en.wikipedia.org/wiki/Kahului_Airport,4,1159122457,United States of America,USA,mid,civilian,0,0,0
487,6,Will Rogers,OKC,terminal,KOKC,OKC,http://en.wikipedia.org/wiki/Will_Rogers_World_Airport,4,1159122523,United States of America,USA,major,civilian,0,0,0
488,6,Norfolk Int'l,ORF,terminal,KORF,ORF,http://en.wikipedia.org/wiki/Norfolk_International_Airport,4,1159122535,United States of America,USA,major,civilian,0,0,0
489,6,Palm Beach Int'l,PBI,terminal,KPBI,PBI,http://en.wikipedia.org/wiki/Palm_Beach_International_Airport,4,1159122547,United States of America,USA,major,civilian,0,0,0
490,6,Pengel Int'l,PBM,terminal,SMJP,PBM,http://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport,4,1159122565,Suriname,SUR,mid,civilian,0,0,0
491,6,Bolshesavino,PEE,terminal,USPP,PEE,http://en.wikipedia.org/wiki/Bolshoye_Savino_Airport,4,1159122579,Russia,RUS,mid,civilian,0,0,0
492,6,Penang Int'l,PEN,terminal,WMKP,PEN,http://en.wikipedia.org/wiki/Penang_International_Airport,4,1159122593,Malaysia,MYS,mid,civilian,0,0,0
493,6,Port Harcourt Int'l,PHC,terminal,DNPO,PHC,http://en.wikipedia.org/wiki/Port_Harcourt_International_Airport,4,1159122607,Nigeria,NGA,mid,civilian,0,0,0
494,6,Port Hedland Int'l,PHE,terminal,YPPD,PHE,http://en.wikipedia.org/wiki/Port_Hedland_International_Airport,4,1159122623,Australia,AUS,mid,civilian,0,0,0
495,6,Pierre Regional,PIR,terminal,KPIR,PIR,http://en.wikipedia.org/wiki/Pierre_Regional_Airport,4,1159122639,United States of America,USA,mid,civilian,0,0,0
496,6,Greater Pittsburgh Int'l,PIT,terminal,KPIT,PIT,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,4,1159122655,United States of America,USA,major,civilian,0,0,0
497,6,Pago Pago Int'l,PPG,terminal,NSTU,PPG,http://en.wikipedia.org/wiki/Pago_Pago_International_Airport,4,1159122671,American Samoa,ASM,mid,civilian,0,0,0
498,6,Birmingham Int'l,BHX,terminal,EGBB,BHX,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),4,1159122687,United Kingdom,GBR,major,civilian,0,0,0
499,6,Roberts Int'l,ROB,terminal,GLRB,ROB,http://en.wikipedia.org/wiki/Roberts_International_Airport,4,1159122703,Liberia,LBR,mid,civilian,0,0,0
500,6,Raipur,RPR,terminal,VARP,RPR,http://en.wikipedia.org/wiki/Raipur_Airport,4,1159122719,India,IND,mid,civilian,0,0,0
501,6,El Salvador Int'l,SAL,terminal,MSLP,SAL,http://en.wikipedia.org/wiki/Cuscatlan_International_Airport,2,1159122733,El Salvador,SLV,mid,civilian,0,0,0
502,6,San Diego Int'l,SAN,terminal,KSAN,SAN,http://en.wikipedia.org/wiki/San_Diego_International_Airport,4,1159122749,United States of America,USA,major,civilian,0,0,0
503,6,San Antonio Int'l,SAT,terminal,KSAT,SAT,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,4,1159122765,United States of America,USA,major,civilian,0,0,0
504,6,Savannah Int'l,SAV,terminal,KSAV,SAV,http://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,2,1159122799,United States of America,USA,major,civilian,0,0,0
505,6,Antonio Maceo,SCU,terminal,MUCU,SCU,http://en.wikipedia.org/wiki/Antonio_Maceo_Airport,4,1159122811,Cuba,CUB,mid,civilian,0,0,0
506,6,Ponciano Arriaga Int'l,SLP,terminal,MMSP,SLP,http://en.wikipedia.org/wiki/Ponciano_Arriaga_International_Airport,4,1159122827,Mexico,MEX,mid,civilian,0,0,0
507,6,Sacramento Int'l,SMF,terminal,KSMF,SMF,http://en.wikipedia.org/wiki/Sacramento_International_Airport,4,1159122841,United States of America,USA,major,civilian,0,0,0
508,6,Cibao Int'l,STI,terminal,MDST,STI,http://en.wikipedia.org/wiki/Cibao_International_Airport,2,1159122849,Dominican Rep.,DOM,mid,civilian,0,0,0
509,6,Koltsovo,SVX,terminal,USSS,SVX,http://en.wikipedia.org/wiki/Koltsovo_Airport,4,1159122855,Russia,RUS,major,civilian,0,0,0
510,6,Syracuse Hancock Int'l,SYR,terminal,KSYR,SYR,http://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,4,1159122871,United States of America,USA,major,civilian,0,0,0
511,6,Tabriz,TBZ,terminal,OITT,TBZ,http://en.wikipedia.org/wiki/Tabriz_International_Airport,4,1159122885,Iran,IRN,mid,civilian,0,0,0
512,6,Torreon Int'l,TRC,terminal,MMTC,TRC,http://en.wikipedia.org/wiki/Francisco_Sarabia_International_Airport,4,1159122893,Mexico,MEX,mid,civilian,0,0,0
513,6,Tulsa Int'l,TUL,terminal,KTUL,TUL,http://en.wikipedia.org/wiki/Tulsa_International_Airport,4,1159122919,United States of America,USA,major,civilian,0,0,0
514,6,Mcghee Tyson,TYS,terminal,KTYS,TYS,http://en.wikipedia.org/wiki/McGhee_Tyson_Airport,4,1159122935,United States of America,USA,major,civilian,0,0,0
515,6,Ufa Int'l,UFA,terminal,UWUU,UFA,http://en.wikipedia.org/wiki/Ufa_International_Airport,4,1159122947,Russia,RUS,major,civilian,0,0,0
516,6,Hewanorra Int'l,UVF,terminal,TLPL,UVF,http://en.wikipedia.org/wiki/Hewanorra_International_Airport,4,1159122963,Saint Lucia,LCA,mid,civilian,0,0,0
517,6,Windhoek Hosea Kutako Int'l,WDH,terminal,FYWH,WDH,http://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport,4,1159122979,Namibia,NAM,mid,civilian,0,0,0
518,6,Sault Ste Marie,YAM,terminal,CYAM,YAM,http://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,4,1159122997,Canada,CAN,mid,civilian,0,0,0
519,6,Dawson Cr.,YDQ,terminal,CYDQ,YDQ,http://en.wikipedia.org/wiki/Dawson_Creek_Airport,4,1159123009,Canada,CAN,mid,civilian,0,0,0
520,6,Edmonton Int'l,YEG,terminal,CYEG,YEG,http://en.wikipedia.org/wiki/Edmonton_International_Airport,4,1159123027,Canada,CAN,major,civilian,0,0,0
521,6,Halifax Int'l,YHZ,terminal,CYHZ,YHZ,http://en.wikipedia.org/wiki/Halifax_International_Airport,4,1159123039,Canada,CAN,major,civilian,0,0,0
522,6,Kamloops,YKA,terminal,CYKA,YKA,http://en.wikipedia.org/wiki/Kamloops_Airport,4,1159123055,Canada,CAN,mid,civilian,0,0,0
523,6,Sudbury,YSB,terminal,CYSB,YSB,http://en.wikipedia.org/wiki/Sudbury_Airport,4,1159123071,Canada,CAN,mid,civilian,0,0,0
524,6,Saint John,YSJ,terminal,CYSJ,YSJ,http://en.wikipedia.org/wiki/Saint_John_Airport,4,1159123087,Canada,CAN,mid,civilian,0,0,0
525,6,Prince George,YXS,terminal,CYXS,YXS,http://en.wikipedia.org/wiki/Prince_George_Airport,4,1159123103,Canada,CAN,mid,civilian,0,0,0
526,6,Victoria Int'l,YYJ,terminal,CYYJ,YYJ,http://en.wikipedia.org/wiki/Victoria_International_Airport,4,1159123119,Canada,CAN,major,civilian,0,0,0
527,6,Zamboanga Int'l,ZAM,terminal,RPMZ,ZAM,http://en.wikipedia.org/wiki/Zamboanga_International_Airport,4,1159123129,None,None,mid,civilian,0,0,0
528,6,Lanzhou Zhongchuan,ZGC,terminal,ZLLL,ZGC,http://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport,4,1159123147,China,CHN,mid,civilian,0,0,0
529,6,Albany Int'l,ALB,terminal,KALB,ALB,http://en.wikipedia.org/wiki/Albany_International_Airport,4,1159123169,United States of America,USA,mid,civilian,0,0,0
530,6,General Mitchell Int'l,MKE,terminal,KMKE,MKE,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,4,1159123177,United States of America,USA,major,civilian,0,0,0
531,6,Wang-Chia Tun Airbase,ZHHH,runway,,,,5,1159123197,China,CHN,mid,military,0,0,0
532,6,Sanya Phoenix Int'l,SYX,terminal,ZJSY,SYX,http://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport,4,1159123211,China,CHN,major,civilian,0,0,0
533,6,Lhasa Gonggar,LXA,terminal,ZULS,LXA,http://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport,4,1159123223,China,CHN,mid,civilian,0,0,0
534,6,Hotan,HTN,terminal,ZWTN,HTN,http://en.wikipedia.org/wiki/Hotan_Airport,4,1159123235,China,CHN,mid,civilian,0,0,0
535,6,Dresden,DRS,terminal,EDDC,DRS,http://en.wikipedia.org/wiki/Dresden_Airport,4,1159123251,Germany,DEU,major,civilian,0,0,0
536,6,Kenitra Air Base,NNA,terminal,GMMY,NNA,http://en.wikipedia.org/wiki/Kenitra_Air_Base,4,1159123267,Morocco,MAR,major,military,0,0,0
537,6,Annemasse,QNJ,ramp,LFLI,QNJ,http://en.wikipedia.org/wiki/Annemasse_Aerodrome,4,1159123277,France,FRA,mid,civilian,0,0,0
538,6,Nogales Int'l,NOG,terminal,MMNG,NOG,http://en.wikipedia.org/wiki/Nogales_International_Airport_(Mexico),4,1159123287,Mexico,MEX,mid,civilian,0,0,0
539,6,Strasbourg,SXB,terminal,LFST,SXB,http://en.wikipedia.org/wiki/Strasbourg_Airport,4,1159123303,France,FRA,mid,civilian,0,0,0
540,6,Cologne/Bonn,CGN,terminal,EDDK,CGN,http://en.wikipedia.org/wiki/Cologne_Bonn_Airport,4,1159123317,Germany,DEU,major,civilian,0,0,0
541,6,Kimhae Int'l,PUS,terminal,RKPK,PUS,http://en.wikipedia.org/wiki/Gimhae_International_Airport,2,1159123337,South Korea,KOR,major,civilian,0,0,0
542,6,Jeju Int'l,CJU,terminal,RKPC,CJU,http://en.wikipedia.org/wiki/Jeju_International_Airport,4,1159123353,None,None,major,civilian,0,0,0
543,6,Stavanger Sola,SVG,terminal,ENZV,SVG,"http://en.wikipedia.org/wiki/Stavanger_Airport,_Sola",4,1159123367,Norway,NOR,major,civilian,0,0,0
544,6,Trondheim Vaernes,TRD,terminal,ENVA,TRD,http://en.wikipedia.org/wiki/Trondheim_Airport%2C_V%C3%A6rnes,4,1159123387,Norway,NOR,major,civilian,0,0,0
545,6,Corumbá Int'l,CMG,terminal,SBCR,CMG,http://en.wikipedia.org/wiki/Corumba_International_Airport,4,1159123405,Brazil,BRA,mid,civilian,0,0,0
546,6,Madeira,FNC,terminal,LPMA,FNC,http://en.wikipedia.org/wiki/Madeira_Airport,4,1159123417,None,None,mid,civilian,0,0,0
547,6,Foz do Iguaçu Int'l,IGU,terminal,SBFI,IGU,http://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport,4,1159123433,Brazil,BRA,mid,civilian,0,0,0
548,6,Gov. Jorge Teixeira de Oliveira Int'l,PVH,terminal,SBPV,PVH,http://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport,4,1159123449,Brazil,BRA,mid,civilian,0,0,0
549,6,Bilbao,BIO,terminal,LEBB,BIO,http://en.wikipedia.org/wiki/Bilbao_Airport,4,1159123469,Spain,ESP,mid,civilian,0,0,0
550,6,Palma de Mallorca,PMI,terminal,LEPA,PMI,http://en.wikipedia.org/wiki/Palma_de_Mallorca_Airport,4,1159123487,Spain,ESP,major,civilian,0,0,0
551,6,Tenerife N.,TFN,terminal,GCXO,TFN,http://en.wikipedia.org/wiki/Los_Rodeos_Airport,4,1159123501,Spain,ESP,major,civilian,0,0,0
552,6,Gothenburg,GOT,terminal,ESGG,GOT,http://en.wikipedia.org/wiki/Gothenburg-Landvetter_Airport,4,1159123513,Sweden,SWE,major,civilian,0,0,0
553,6,Lulea,LLA,terminal,ESPA,LLA,http://en.wikipedia.org/wiki/Lule%C3%A5_Airport,4,1159123529,Sweden,SWE,major,civilian,0,0,0
554,6,Abu Dhabi Int'l,AUH,terminal,OMAA,AUH,http://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,4,1159123541,United Arab Emirates,ARE,major,civilian,0,0,0
555,6,Mohamed Boudiaf Int'l,CZL,terminal,DABC,CZL,http://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport,4,1159123557,Algeria,DZA,mid,civilian,0,0,0
556,6,Aswan Int'l,ASW,terminal,HESN,ASW,http://en.wikipedia.org/wiki/Aswan_International_Airport,4,1159123573,Egypt,EGY,mid,civilian,0,0,0
557,6,Rovaniemi,RVN,terminal,EFRO,RVN,http://en.wikipedia.org/wiki/Rovaniemi_Airport,4,1159123589,Finland,FIN,mid,civilian,0,0,0
558,6,Cheddi Jagan Int'l,GEO,terminal,SYCJ,GEO,http://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport,4,1159123603,Guyana,GUY,mid,civilian,0,0,0
559,6,Cochin Int'l,COK,terminal,VOCI,COK,http://en.wikipedia.org/wiki/Cochin_International_Airport,4,1159123615,India,IND,major,civilian,0,0,0
560,6,Eldoret Int'l,EDL,terminal,HKEL,EDL,http://en.wikipedia.org/wiki/Eldoret_International_Airport,4,1159123629,Kenya,KEN,mid,civilian,0,0,0
561,6,Incheon Int'l,ICN,terminal,RKSI,ICN,http://en.wikipedia.org/wiki/Incheon_International_Airport,4,1159123643,South Korea,KOR,major,civilian,1,4,2921691
562,6,Federal de Bachigualato Int'l,CUL,terminal,MMCL,CUL,http://en.wikipedia.org/wiki/Federal_de_Bachigualato_International_Airport,4,1159123657,Mexico,MEX,mid,civilian,0,0,0
563,6,Benazir Bhutto Int'l,ISB,terminal,OPRN,ISB,http://en.wikipedia.org/wiki/Islamabad_International_Airport,4,1159123669,Pakistan,PAK,major,military/civilian,0,0,0
564,5,Brussels,BRU,terminal,EBBR,BRU,http://en.wikipedia.org/wiki/Brussels_Airport,4,1159123683,Belgium,BEL,major,civilian,0,0,0
565,5,Abuja Int'l,ABV,terminal,DNAA,ABV,http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,4,1159123699,Nigeria,NGA,major,civilian,0,0,0
566,5,Arcata-Eureka,ACV,terminal,KACV,ACV,http://en.wikipedia.org/wiki/Arcata-Eureka_Airport,4,1159123711,United States of America,USA,mid,civilian,0,0,0
567,5,Austin-Bergstrom Int'l,AUS,terminal,KAUS,AUS,http://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,4,1159123731,United States of America,USA,major,civilian,0,0,0
568,5,Antalya,AYT,terminal,LTAI,AYT,http://en.wikipedia.org/wiki/Antalya_Airport,4,1159123747,Turkey,TUR,major,civilian,0,0,0
569,5,Belfast Int'l,BFS,terminal,EGAA,BFS,http://en.wikipedia.org/wiki/Belfast_International_Airport,4,1159123759,United Kingdom,GBR,major,civilian,0,0,0
570,5,Orio Al Serio,BGY,terminal,LIME,BGY,http://en.wikipedia.org/wiki/Orio_al_Serio_Airport,4,1159123777,Italy,ITA,major,civilian,0,0,0
571,5,Kota Kinabalu Int'l,BKI,terminal,WBKK,BKI,http://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,4,1159123793,None,None,mid,civilian,0,0,0
572,5,Bengaluru Int'l,BLR,terminal,VOBL,BLR,http://en.wikipedia.org/wiki/Bengaluru_International_Airport,4,1159123807,India,IND,major,civilian,0,0,0
573,5,Canberra Int'l,CBR,terminal,YSCB,CBR,http://en.wikipedia.org/wiki/Canberra_International_Airport,4,1159123827,Australia,AUS,major,civilian,0,0,0
574,5,Port Columbus Int'l,CMH,terminal,KCMH,CMH,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,4,1159123845,United States of America,USA,major,civilian,0,0,0
575,5,Mohamed V Int'l,CMN,terminal,GMMN,CMN,http://en.wikipedia.org/wiki/Mohammed_V_International_Airport,4,1159123861,Morocco,MAR,major,civilian,0,0,0
576,5,Düsseldorf Int'l,DUS,terminal,EDDL,DUS,http://en.wikipedia.org/wiki/D%C3%BCsseldorf_International_Airport,4,1159123877,Germany,DEU,major,civilian,0,0,0
577,5,Esenboğa Int'l,ESB,terminal,LTAC,ESB,http://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,4,1159123885,Turkey,TUR,major,civilian,0,0,0
578,5,Hamilton Int'l,HLZ,terminal,NZHN,HLZ,http://en.wikipedia.org/wiki/Hamilton_International_Airport,4,1159123897,New Zealand,NZL,mid,civilian,0,0,0
579,5,Rajiv Gandhi Int'l,HYD,terminal,VOHS,HYD,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,4,1159123911,India,IND,major,civilian,0,0,0
580,5,John F Kennedy Int'l,JFK,parking,KJFK,JFK,http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,4,1159123927,United States of America,USA,major,civilian,0,0,0
581,5,Boryspil Int'l,KBP,terminal,UKBB,KBP,http://en.wikipedia.org/wiki/Boryspil_International_Airport,4,1159123937,Ukraine,UKR,major,civilian,0,0,0
582,5,Khartoum,KRT,terminal,HSSS,KRT,http://en.wikipedia.org/wiki/Khartoum_International_Airport,4,1159123949,Sudan,SDN,major,civilian,0,0,0
583,5,Dane Cty. Reg. (Truax Field),MSN,terminal,KMSN,MSN,http://en.wikipedia.org/wiki/Dane_County_Regional_Airport,4,1159123961,United States of America,USA,major,civilian,0,0,0
584,5,Minsk Int'l,MSQ,terminal,UMMS,MSQ,http://en.wikipedia.org/wiki/Minsk_International_Airport,4,1159123971,Belarus,BLR,major,civilian,0,0,0
585,5,Palermo,PMO,terminal,LICJ,PMO,http://en.wikipedia.org/wiki/Palermo_International_Airport,4,1159123985,None,None,major,civilian,0,0,0
586,5,T.F. Green,PVD,terminal,KPVD,PVD,http://en.wikipedia.org/wiki/T._F._Green_Airport,4,1159123997,United States of America,USA,mid,civilian,0,0,0
587,5,Southwest Florida Int'l,RSW,terminal,KRSW,RSW,http://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,4,1159124011,United States of America,USA,major,civilian,0,0,0
588,5,Shenyang Taoxian Int'l,SHE,terminal,ZYTX,SHE,http://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport,4,1159124023,China,CHN,major,civilian,0,0,0
589,5,Sharjah Int'l,SHJ,terminal,OMSJ,SHJ,http://en.wikipedia.org/wiki/Sharjah_International_Airport,4,1159124037,United Arab Emirates,ARE,major,civilian,0,0,0
590,5,San Jose Int'l,SJC,terminal,KSJC,SJC,http://en.wikipedia.org/wiki/San_Jose_International_Airport,4,1159124047,United States of America,USA,major,civilian,0,0,0
591,5,John Wayne,SNA,terminal,KSNA,SNA,http://en.wikipedia.org/wiki/John_Wayne_Airport,4,1159124063,United States of America,USA,major,civilian,0,0,0
592,5,Stuttgart,STR,terminal,EDDS,STR,http://en.wikipedia.org/wiki/Stuttgart_Airport,4,1159124071,Germany,DEU,major,civilian,0,0,0
593,5,Nacional Tobías Bolaños,SYQ,terminal,MRPV,SYQ,http://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,2,1159124093,Costa Rica,CRI,mid,civilian,0,0,0
594,5,Shenzhen Bao'an Int'l,SZX,terminal,ZGSZ,SZX,http://en.wikipedia.org/wiki/Shenzhen_airport,4,1159124107,China,CHN,major,civilian,0,0,0
595,5,Louisville Int'l,SDF,terminal,KSDF,SDF,http://en.wikipedia.org/wiki/Louisville_International_Airport,4,1159124125,United States of America,USA,major,civilian,1,7,2602695
596,5,Geneva,GVA,terminal,LSGG,GVA,http://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,4,1159124135,Switzerland,CHE,major,civilian,0,0,0
597,5,Lyon-Saint Exupery,LYS,terminal,LFLL,LYS,http://en.wikipedia.org/wiki/Lyon-Saint_Exup%C3%A9ry_Airport,4,1159124145,France,FRA,mid,civilian,0,0,0
598,5,Kansai Int'l,KIX,terminal,RJBB,KIX,http://en.wikipedia.org/wiki/Kansai_International_Airport,4,1159124163,None,None,major,civilian,0,0,0
599,5,Lisbon Portela,LIS,terminal,LPPT,LIS,http://en.wikipedia.org/wiki/Lisbon_Portela_Airport,4,1159124181,Portugal,PRT,major,civilian,0,0,0
600,5,Tancredo Neves Int'l,CNF,terminal,SBCF,CNF,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,4,1159124197,Brazil,BRA,major,civilian,0,0,0
601,5,Bromma,BMA,terminal,ESSB,BMA,http://en.wikipedia.org/wiki/Stockholm-Bromma_Airport,4,1159124213,Sweden,SWE,mid,civilian,0,0,0
602,5,Juanda Int'l,SUB,terminal,WARR,SUB,http://en.wikipedia.org/wiki/Juanda_International_Airport,4,1159124227,Indonesia,IDN,major,civilian,0,0,0
603,5,Astor Piazzolla Int'l,MDQ,terminal,SAZM,MDQ,http://en.wikipedia.org/wiki/%C3%81stor_Piazzola_International_Airport,4,1159124243,Argentina,ARG,mid,civilian,0,0,0
604,5,Owen Roberts Int'l,GCM,terminal,MWCR,GCM,http://en.wikipedia.org/wiki/Owen_Roberts_International_Airport,4,1159124261,Cayman Is.,CYM,major,civilian,0,0,0
605,5,Zhengzhou Xinzheng Int'l,CGO,terminal,ZHCC,CGO,http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,4,1159124277,China,CHN,major,civilian,0,0,0
606,5,Dalian Zhoushuizi Int'l,DLC,terminal,ZYTL,DLC,http://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport,4,1159124289,China,CHN,major,civilian,0,0,0
607,5,Heraklion Int'l,HER,terminal,LGIR,HER,http://en.wikipedia.org/wiki/Heraklion_International_Airport%2C_%22Nikos_Kazantzakis%22,4,1159124303,Greece,GRC,major,civilian,0,0,0
608,5,Tbilisi Int'l,TBS,terminal,UGTB,TBS,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,4,1159124315,Georgia,GEO,major,civilian,0,0,0
609,5,Cascais,XXC,runway,LPCS,XXC,http://en.wikipedia.org/wiki/Cascais_Aerodrome,4,1159124329,Portugal,PRT,mid,civilian,0,0,0
610,4,Kaohsiung Int'l,KHH,terminal,RCKH,KHH,http://en.wikipedia.org/wiki/Kaohsiung_International_Airport,4,1159124343,Taiwan,TWN,major,civilian,0,0,0
611,4,Sadiq Abubakar III,SKO,terminal,DNSO,SKO,http://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport,4,1159124357,Nigeria,NGA,mid,civilian,0,0,0
612,4,Mariscal Sucre Int'l,UIO,terminal,SEQU,UIO,http://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,2,1159124369,Ecuador,ECU,mid,civilian,0,0,0
613,4,Karachi Civil,KHI,terminal,OPKC,KHI,http://en.wikipedia.org/wiki/Jinnah_International_Airport,2,1159124383,Pakistan,PAK,mid,civilian,0,0,0
