Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Minerals,Export,Export Product share(%),      0.53,      0.60,      0.61,      0.64,      0.65,      0.57,      0.49,      0.54,      0.50,      0.49,      0.47,      0.42,      0.39,      0.38,      0.38,      0.40,      0.44,      0.46,      0.49,      0.50,      0.47,      0.48,      0.53,      0.54,      0.46,      0.54,      0.60,      0.37
,World,Miscellaneous,Export,Export Product share(%),      9.07,      8.50,      8.31,      8.96,      9.29,     10.66,     11.39,     10.28,      9.93,      9.26,      9.35,     10.31,     10.36,      9.93,     10.61,     10.79,      8.40,      8.01,      8.35,      8.80,      8.75,      8.61,     10.15,      9.45,      9.87,      9.66,      9.21,      9.97
,World,Plastic or Rubber,Export,Export Product share(%),      4.67,      4.65,      4.55,      4.48,      4.65,      4.56,      4.43,      4.39,      4.67,      4.59,      4.62,      4.54,      4.49,      4.38,      4.32,      4.34,      4.62,      4.43,      4.40,      4.45,      4.80,      4.71,      4.43,      4.95,      4.79,      4.78,      4.80,      5.23
,World,Raw materials,Export,Export Product share(%),      8.28,      9.95,     10.40,     10.81,     10.65,      9.92,      9.01,      9.89,      8.65,      8.63,      8.56,      7.77,      7.39,      7.34,      7.21,      7.49,      6.72,      6.08,      7.04,      7.44,      6.73,      7.20,      7.85,      6.43,      5.22,      5.07,      5.47,      3.35
,World,Stone and Glass,Export,Export Product share(%),      4.63,      4.30,      5.75,      4.60,      3.09,      2.83,      2.60,      2.54,      2.68,      2.66,      2.68,      2.82,      2.86,      3.15,      2.98,      3.16,      3.15,      2.80,      2.71,      2.78,      2.93,      3.20,      2.69,      2.44,      2.94,      2.97,      2.98,      3.12
,World,Textiles and Clothing,Export,Export Product share(%),      3.30,      3.22,      3.03,      2.94,      3.10,      3.16,      3.42,      3.15,      3.46,      3.59,      3.91,      4.24,      4.59,      4.67,      4.70,      4.69,      5.28,      5.57,      5.80,      5.55,      5.83,      6.11,      5.33,      6.06,      6.34,      6.60,      6.44,      6.07
,World,Transportation,Export,Export Product share(%),     13.47,     12.20,     11.41,     11.24,     11.39,     11.38,     11.18,     11.69,     12.54,     12.32,     12.72,     13.36,     13.68,     13.62,     12.99,     12.50,     13.56,     13.43,     12.22,     12.13,     12.21,     12.28,     11.83,     13.19,     14.53,     14.42,     14.32,     14.22
,World,Vegetable,Export,Export Product share(%),      2.92,      2.80,      2.81,      2.75,      2.61,      2.49,      2.70,      2.40,      2.15,      1.99,      2.07,      2.07,      2.26,      2.20,      2.07,      2.02,      2.47,      2.52,      2.58,      2.76,      2.85,      2.94,      2.79,      3.36,      2.47,      2.39,      2.49,      1.15
,World,Wood,Export,Export Product share(%),      2.94,      2.94,      2.86,      2.86,      3.03,      3.22,      3.35,      3.15,      3.47,      3.47,      3.63,      3.82,      4.03,      4.07,      4.02,      4.13,      4.24,      4.40,      4.36,      4.49,      5.03,      4.74,      4.71,      5.37,      4.98,      5.18,      5.28,      5.70
,World,Capital goods,Import,Import Product share(%),     27.71,     26.21,     25.30,     24.95,     25.53,     26.08,     25.16,     26.12,     27.32,     28.05,     28.51,     28.99,     29.03,     29.60,     30.86,     31.52,     32.19,     31.92,     29.71,     28.81,     28.50,     27.86,     28.23,     27.19,     27.39,     26.83,     26.65,     24.57
,World,Consumer goods,Import,Import Product share(%),     36.48,     36.19,     35.85,     34.99,     35.47,     35.44,     36.85,     34.16,     34.12,     34.30,     34.89,     34.52,     35.31,     35.10,     33.14,     31.29,     32.23,     32.34,     31.70,     31.93,     31.55,     32.89,     33.93,     34.69,     34.71,     32.20,     29.99,     33.09
,World,Intermediate goods,Import,Import Product share(%),     22.81,     22.49,     22.95,     22.46,     21.83,     21.07,     20.09,     21.30,     22.18,     21.47,     21.04,     21.14,     20.98,     21.24,     21.22,     20.64,     21.41,     22.50,     22.39,     22.70,     24.81,     23.97,     21.63,     22.44,     22.42,     24.39,     25.88,     25.85
,World,Raw materials,Import,Import Product share(%),     10.62,     12.75,     13.57,     14.18,     13.80,     12.62,     11.60,     13.17,     11.88,     12.30,     12.12,     10.84,     10.43,     10.46,     10.47,     11.04,      9.93,      9.81,     11.32,     11.97,     11.61,     12.40,     12.45,     13.00,     12.94,     13.99,     14.71,     13.14
,World,All Products,Tariff,Maximum Rate (%),   2771.80,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,    416.94,   1572.69,    100.00,    500.00,   3000.00,     25.00,    256.64
,World,All Products,Tariff,Simple Average (%),      4.02,      4.88,      4.84,      4.78,      4.38,      4.23,      4.71,      5.04,      5.41,      4.67,      6.34,      5.47,      4.60,      6.48,      6.94,      5.71,      5.99,      5.79,      7.91,      7.46,      8.11,     11.11,      6.70,     11.46,     13.25,     10.15,      5.36,      4.40
,World,All Products,Tariff,Weighted Average (%),      2.50,      3.62,      3.80,      3.72,      3.70,      3.08,      3.65,      4.07,      3.85,      2.41,      4.16,      2.71,      2.79,      4.48,      4.46,      3.21,      3.96,      4.07,      5.97,      6.69,      9.97,      9.21,      6.59,      9.61,      9.99,     10.81,      4.31,      2.24
,World,Capital goods,Tariff,Weighted Average (%),      1.04,      2.14,      2.16,      3.25,      2.54,      1.65,      1.93,      2.21,      2.24,      0.76,      2.21,      0.79,      0.97,      2.88,      2.32,      1.18,      1.72,      1.59,      3.66,      3.58,      3.74,      6.61,      3.29,      8.57,     10.86,      3.61,      3.77,      1.81
,World,Consumer goods,Tariff,Weighted Average (%),      2.92,      4.20,      4.42,      4.48,      3.94,      3.52,      4.28,      5.94,      5.07,      3.13,      5.50,      3.15,      3.43,      5.57,      5.58,      4.26,      4.76,      5.21,      7.66,      9.00,     16.16,     11.80,      9.47,     14.46,     14.20,     18.46,      6.08,      3.54
,World,Intermediate goods,Tariff,Weighted Average (%),      1.47,      2.50,      2.45,      1.62,      2.32,      2.20,      2.48,      2.54,      2.45,      1.73,      2.79,      2.13,      2.24,      3.64,      3.79,      2.66,      3.36,      3.35,      4.72,      4.42,      6.24,     10.88,      4.44,      8.95,      8.85,      6.34,      4.04,      1.28
,World,Raw materials,Tariff,Weighted Average (%),      7.00,      8.75,      7.61,      8.70,      9.52,      6.94,      8.05,      6.07,      7.48,      6.00,      8.44,      8.52,      8.02,      7.65,      8.70,      7.49,     10.76,     10.69,      9.31,     12.83,     15.56,      5.64,     10.86,      3.51,      4.09,     11.01,      0.57,      1.34
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
