Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kyrgyz Republic,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     39.22,,     64.20,     64.20,     65.50,     66.17,     67.40,     66.29,     68.15,     67.64,,,     52.09,     21.87,     57.01,     55.61,,,,,     80.22,,,,,,,
Kyrgyz Republic,World,Animal,Export,Export Product share(%),      1.71,,      1.73,      2.01,      1.95,      2.92,      2.43,      2.29,      2.73,      2.98,      2.70,      1.67,      1.39,      0.82,      0.66,      0.35,,,,      1.12,      1.69,,,,,,,
Kyrgyz Republic,World,Capital goods,Export,Export Product share(%),     11.68,,      8.66,     11.04,      4.74,      3.93,      5.53,      4.13,      7.80,      6.90,      5.04,      4.19,      4.49,      8.61,      8.68,      7.40,,,,      6.57,      6.29,,,,,,,
Kyrgyz Republic,World,Chemicals,Export,Export Product share(%),      0.64,,      0.83,      1.02,      0.81,      0.50,      0.53,      1.08,      1.05,      1.46,      0.81,      3.02,      1.28,      1.58,      3.78,      2.87,,,,      6.99,      6.07,,,,,,,
Kyrgyz Republic,World,Consumer goods,Export,Export Product share(%),     17.12,,     23.60,     24.90,     20.23,     20.43,     14.94,     14.65,     39.33,     35.46,     27.27,     25.78,     21.68,     19.28,     10.56,      9.22,,,,     27.47,     22.69,,,,,,,
Kyrgyz Republic,World,Food Products,Export,Export Product share(%),      3.15,,      2.46,      2.55,      2.34,      3.04,      3.06,      2.28,      3.29,      3.64,      5.54,      5.97,      4.44,      6.53,      6.87,      7.39,,,,     24.95,     20.50,,,,,,,
Kyrgyz Republic,World,Footwear,Export,Export Product share(%),      1.63,,      0.26,      0.20,      0.19,      0.16,      0.26,      0.25,      0.17,      0.15,      0.16,      0.16,      0.12,      0.04,      0.10,      0.05,,,,      0.33,      0.39,,,,,,,
Kyrgyz Republic,World,Fuels,Export,Export Product share(%),      5.22,,      9.40,     10.50,      9.31,      7.89,      3.40,      3.80,     24.66,     18.75,     11.72,     11.30,     11.58,     12.64,     11.44,     16.36,,,,     15.33,     11.06,,,,,,,
Kyrgyz Republic,World,Hides and Skins,Export,Export Product share(%),      0.76,,      0.64,      0.64,      0.60,      0.45,      0.56,      1.14,      1.41,      1.80,      1.81,      1.29,      1.98,      5.26,      2.17,      1.50,,,,      3.34,      1.33,,,,,,,
Kyrgyz Republic,World,Intermediate goods,Export,Export Product share(%),     53.47,,     53.91,     45.65,     61.57,     53.23,     53.06,     40.01,     37.47,     42.25,     49.24,     55.63,     57.35,     48.24,     64.14,     60.86,,,,     36.61,     34.43,,,,,,,
