Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Stone and Glass,Export,Export(US$ Mil),         232876.28,         271822.55,         277110.20,         251421.16,         209875.49,         149987.12,         116222.83,         117071.19,          93538.28,          80356.21,          62164.49,          59068.72,          47894.29,          36769.68,          33342.75,          34803.74,          32071.48,          39158.46,          35543.29,          33457.99,          29558.23,          24015.88,          19665.97,          15630.52,          12009.89,          11148.29,           9728.64,           6754.27
,World,Textiles and Clothing,Export,Export(US$ Mil),         387288.78,         406950.60,         390744.48,         360140.49,         358262.77,         302558.09,         249936.90,         283594.56,         271241.42,         240442.89,         205886.90,         185589.89,         162843.82,         143784.47,         136929.79,         143566.04,         124661.30,         121968.01,         132943.13,         122990.49,         121532.56,         114798.39,         100939.77,          68396.69,          40049.42,          33909.33,          33558.36,          23761.59
,World,Transportation,Export,Export(US$ Mil),         432470.47,         444343.22,         443633.46,         472497.92,         467511.82,         415418.53,         307639.42,         404293.92,         348530.61,         293277.65,         250942.52,         222978.09,         184794.92,         157836.09,         139777.93,         146889.15,         134695.31,         129805.47,         129844.29,         120505.47,         121359.36,         120146.90,         114465.44,         104218.06,          90906.71,          82397.61,          75691.12,          73591.35
,World,Vegetable,Export,Export(US$ Mil),         110149.79,         118975.94,         109351.86,         117130.52,         120336.68,          88780.88,          70361.62,          80964.21,          58706.73,          44029.09,          38929.21,          38420.34,          32648.47,          28901.18,          25876.23,          26944.69,          26097.35,          27984.14,          29347.97,          27414.21,          24104.34,          23797.88,          18965.48,          17849.30,          12130.69,          12167.10,          13197.26,           3297.03
,World,Wood,Export,Export(US$ Mil),          87399.35,          94117.91,          87603.62,          82214.25,          83971.36,          69897.32,          55953.94,          62846.45,          58718.08,          51390.89,          43974.64,          40089.94,          34103.41,          31391.38,          29363.22,          32394.85,          28562.99,          25601.43,          29180.29,          28872.56,          29127.27,          25350.02,          23252.68,          17698.05,          14416.83,          13433.59,          12804.32,           3381.97
,World,All Products,Export,Exports (in US$ Mil),        5326085.54,        5713432.67,        5577011.87,        5442018.39,        5279601.14,        4503402.20,        3454860.43,        4192792.20,        3676161.22,        3178158.15,        2710730.01,        2360934.68,        1895298.90,        1593728.92,        1476447.04,        1608311.57,        1342163.78,        1269598.15,        1351387.76,        1279320.53,        1253320.45,        1068477.56,         921723.37,         728340.74,         589476.85,         531127.42,         493981.19,         357690.00
,World,Capital goods,Import,Import(US$ Mil),        1867829.12,        1925040.46,        1893844.40,        1829775.69,        1718292.70,        1555663.56,        1206796.86,        1379546.88,        1290329.27,        1155432.67,        1004408.25,         895892.85,         711597.77,         583373.15,         526044.32,         558873.88,         435257.66,         391390.00,         461468.48,         460160.00,         415358.97,         328389.62,         261497.56,         191244.47,         154104.28,         139246.67,         113568.38,          61743.29
,World,Consumer goods,Import,Import(US$ Mil),        1019995.63,        1222038.67,        1190389.94,        1189644.98,        1103199.40,         868962.35,         680458.49,         831616.36,         673968.54,         591890.78,         517931.85,         455276.32,         383425.47,         332802.13,         319450.64,         330174.40,         251479.70,         232532.71,         284870.21,         285032.06,         269615.92,         224817.47,         191990.53,         127438.61,         105446.63,          95728.52,          83471.81,          54839.22
,World,Intermediate goods,Import,Import(US$ Mil),         986644.42,        1049297.20,        1062204.72,        1003922.31,        1011311.07,         828852.68,         629692.87,         773341.30,         671575.64,         571470.44,         513200.09,         462321.19,         370165.91,         312297.67,         293827.48,         312031.56,         262834.25,         247816.07,         309001.03,         309584.15,         304698.95,         246684.30,         213660.86,         160196.28,         129460.18,         120273.16,         114206.81,          79330.29
,World,Raw materials,Import,Import(US$ Mil),         741074.21,        1116581.46,        1161364.86,        1184840.13,        1151656.98,         846948.72,         610602.29,         874699.46,         607083.20,         517630.93,         426915.53,         331548.67,         245379.22,         201765.96,         205768.95,         221537.85,         159490.35,         141577.61,         188755.59,         188049.94,         171392.03,         147526.35,         138844.45,         133270.27,         123820.98,         120207.14,         105490.19,          84610.73
