Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Myanmar,...,...,Trade Indicator,Index of export market penetration,      3.19,      2.83,,      2.33,      2.36,      2.64,,,,,,,,,      2.76,,,,,,,,,      2.28,,,,
Myanmar,...,...,Development,Trade (% of GDP),     47.32,     42.26,     38.58,     22.38,      0.20,      0.18,      0.17,      0.18,      0.22,      0.25,      0.27,      0.33,      0.37,      0.51,      0.92,      1.17,,,,,,,,,,,,
Myanmar,...,...,Development,Trade Balance (% of GDP),     -5.76,     -2.08,      0.69,      0.61,     -0.00,      0.04,      0.04,      0.05,      0.06,      0.07,      0.08,      0.05,      0.05,      0.06,      0.02,     -0.09,,,,,,,,,,,,
Myanmar,...,...,Development,Trade in services (% of GDP),     10.04,      8.22,      8.20,      4.50,      3.08,      2.34,      2.62,      3.06,      4.90,      6.00,      6.49,      6.68,      6.65,     10.96,     12.22,     13.91,,,,,,,,,,,,
Myanmar,China,All Products,Export,Partner share(%)-Top 5 Export Partner,     39.61,     35.24,,     15.27,     18.64,      6.25,,,,,,,,,,,,,,,,,,,,,,
Myanmar,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     38.05,     30.99,,     31.81,     26.88,     27.10,,,,,,,,,     10.74,,,,,,,,,,,,,
Myanmar,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      6.80,     21.14,,,,,,,,,,,,,,,,,,     12.48,,,,
Myanmar,India,All Products,Export,Partner share(%)-Top 5 Export Partner,      8.31,      7.30,,     30.52,     11.43,     12.56,,,,,,,,,,,,,,,,,,     22.39,,,,
Myanmar,India,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      3.57,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Indonesia,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.99,      4.65,,      4.13,,,,,,,,,,,,,,,,,,,,      7.38,,,,
Myanmar,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      9.07,     10.09,,     11.28,      4.67,      5.25,,,,,,,,,     13.46,,,,,,,,,     39.93,,,,
Myanmar,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      6.31,      6.06,,,,,,,,,     12.47,,,,,,,,,      4.56,,,,
Myanmar,Malaysia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      4.72,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Malaysia,All Products,Import,Partner share(%)-Top 5 Import Partner,,      5.96,,,,,,,,,,,,,     12.00,,,,,,,,,      8.63,,,,
Myanmar,Pakistan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      6.33,,,,
Myanmar,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.50,      4.80,,,      4.88,      3.62,,,,,,,,,,,,,,,,,,     23.57,,,,
Myanmar,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,     21.64,     23.15,,     26.45,     29.51,     26.96,,,,,,,,,     22.88,,,,,,,,,     14.94,,,,
Myanmar,Thailand,All Products,Export,Partner share(%)-Top 5 Export Partner,     27.54,     32.71,,     26.45,     39.58,     41.67,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Thailand,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.58,      9.77,,      9.80,      8.88,     11.37,,,,,,,,,,,,,,,,,,,,,,
Myanmar,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,      5.73,,,,
Myanmar,World,All Products,Trade Indicator,Country Growth (%),    -25.44,     48.38,,      0.63,     13.18,      4.52,,,,,,,,,     19.35,,,,,,,,,     21.77,,,,
Myanmar,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     14.18,,,      3.21,     16.18,     16.19,,,,,,,,,      3.53,,,,,,,,,,,,,
Myanmar,World,Animal,Export,Export Product share(%),      4.06,      3.78,,      7.93,      6.38,      4.47,,,,,,,,,,,,,,,,,,      7.60,,,,
Myanmar,World,Capital goods,Export,Export Product share(%),      0.16,      0.18,,      0.24,      0.09,      0.07,,,,,,,,,,,,,,,,,,      0.94,,,,
Myanmar,World,Chemicals,Export,Export Product share(%),      0.02,      0.02,,      0.02,      0.05,      0.01,,,,,,,,,,,,,,,,,,      0.04,,,,
Myanmar,World,Consumer goods,Export,Export Product share(%),     55.49,     50.93,,     37.54,     47.33,     46.22,,,,,,,,,,,,,,,,,,     18.00,,,,
Myanmar,World,Food Products,Export,Export Product share(%),      2.51,      0.27,,      0.32,      0.28,      0.23,,,,,,,,,,,,,,,,,,      1.35,,,,
Myanmar,World,Footwear,Export,Export Product share(%),      0.76,      0.66,,      0.75,      0.70,      0.72,,,,,,,,,,,,,,,,,,      0.02,,,,
Myanmar,World,Fuels,Export,Export Product share(%),     40.99,     40.20,,     24.36,     35.91,     38.50,,,,,,,,,,,,,,,,,,      0.29,,,,
Myanmar,World,Hides and Skins,Export,Export Product share(%),      0.08,      0.06,,      0.08,      0.10,      0.09,,,,,,,,,,,,,,,,,,      0.03,,,,
Myanmar,World,Intermediate goods,Export,Export Product share(%),     22.07,     21.68,,     23.84,     30.19,     37.97,,,,,,,,,,,,,,,,,,      9.92,,,,
Myanmar,World,Mach and Elec,Export,Export Product share(%),      0.30,      0.24,,      0.21,      0.04,      0.02,,,,,,,,,,,,,,,,,,      0.63,,,,
Myanmar,World,Metals,Export,Export Product share(%),      3.59,      2.82,,      1.05,      0.59,      0.70,,,,,,,,,,,,,,,,,,      1.97,,,,
Myanmar,World,Minerals,Export,Export Product share(%),      0.20,      0.48,,      0.33,      0.20,      0.21,,,,,,,,,,,,,,,,,,      0.71,,,,
Myanmar,World,Miscellaneous,Export,Export Product share(%),      5.44,      6.38,,      0.59,      0.55,      0.52,,,,,,,,,,,,,,,,,,      0.51,,,,
Myanmar,World,Plastic or Rubber,Export,Export Product share(%),      1.19,      1.20,,      2.13,      3.94,      2.57,,,,,,,,,,,,,,,,,,      2.56,,,,
Myanmar,World,Raw materials,Export,Export Product share(%),     17.25,     21.17,,     38.18,     22.14,     15.41,,,,,,,,,,,,,,,,,,     71.14,,,,
Myanmar,World,Stone and Glass,Export,Export Product share(%),      5.73,      9.55,,      4.37,     14.97,     24.54,,,,,,,,,,,,,,,,,,      4.32,,,,
Myanmar,World,Textiles and Clothing,Export,Export Product share(%),      8.85,      9.29,,      9.50,      6.14,      4.58,,,,,,,,,,,,,,,,,,      3.62,,,,
Myanmar,World,Transportation,Export,Export Product share(%),      0.03,      0.02,,      0.20,      0.05,      0.03,,,,,,,,,,,,,,,,,,      0.02,,,,
Myanmar,World,Vegetable,Export,Export Product share(%),     23.51,     21.40,,     25.59,     22.63,     15.04,,,,,,,,,,,,,,,,,,     43.32,,,,
Myanmar,World,Wood,Export,Export Product share(%),      2.73,      3.63,,     22.58,      7.46,      7.77,,,,,,,,,,,,,,,,,,     33.00,,,,
Myanmar,World,Capital goods,Import,Import Product share(%),     37.14,     27.77,,     22.91,     27.86,     26.52,,,,,,,,,     28.84,,,,,,,,,     33.23,,,,
Myanmar,World,Consumer goods,Import,Import Product share(%),     30.94,     33.65,,     38.79,     40.02,     39.96,,,,,,,,,     27.78,,,,,,,,,     32.57,,,,
Myanmar,World,Intermediate goods,Import,Import Product share(%),     27.94,     28.29,,     32.30,     28.31,     32.51,,,,,,,,,     33.64,,,,,,,,,     32.89,,,,
Myanmar,World,Raw materials,Import,Import Product share(%),      1.91,      2.30,,      5.45,      2.21,      1.01,,,,,,,,,      8.49,,,,,,,,,      1.24,,,,
Myanmar,World,All Products,Tariff,Maximum Rate (%),     40.00,,,     40.00,     40.00,     40.00,,,,,,,,,     40.00,,,,,,,,,,,,,
Myanmar,World,All Products,Tariff,Simple Average (%),      4.21,,,      5.43,      3.25,      3.48,,,,,,,,,      4.47,,,,,,,,,,,,,
Myanmar,World,All Products,Tariff,Weighted Average (%),      4.56,,,      5.81,      1.99,      2.43,,,,,,,,,      3.98,,,,,,,,,,,,,
Myanmar,World,Capital goods,Tariff,Weighted Average (%),      2.24,,,      2.87,      1.46,      1.53,,,,,,,,,      1.98,,,,,,,,,,,,,
Myanmar,World,Consumer goods,Tariff,Weighted Average (%),      7.44,,,     11.32,      1.85,      1.97,,,,,,,,,      3.79,,,,,,,,,,,,,
Myanmar,World,Intermediate goods,Tariff,Weighted Average (%),      3.09,,,      3.75,      2.61,      3.74,,,,,,,,,      6.15,,,,,,,,,,,,,
Myanmar,World,Raw materials,Tariff,Weighted Average (%),      2.77,,,      5.62,      1.14,      1.14,,,,,,,,,      2.87,,,,,,,,,,,,,
Myanmar,World,All Products,Trade Indicator,World Growth (%),     -6.47,      0.12,,      0.03,      9.30,     10.44,,,,,,,,,     -1.74,,,,,,,,,     11.98,,,,
