rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
12/04/2019 14:45,201902,FAR EAST,PHILIPPINES,HEATHROW,MANILA,7436,7436,0,10884,10884,0,-31.67953
12/04/2019 14:45,201902,FAR EAST,REPUBLIC OF KOREA,GATWICK,SEOUL (INCHEON),0,0,0,186,0,186,-100
12/04/2019 14:45,201902,FAR EAST,REPUBLIC OF KOREA,HEATHROW,SEOUL (INCHEON),36085,36085,0,37742,37742,0,-4.390334
12/04/2019 14:45,201902,FAR EAST,SINGAPORE,GATWICK,SINGAPORE,0,0,0,9733,9733,0,-100
12/04/2019 14:45,201902,FAR EAST,SINGAPORE,HEATHROW,SINGAPORE,108941,108941,0,87378,87378,0,24.677837
12/04/2019 14:45,201902,FAR EAST,SINGAPORE,MANCHESTER,SINGAPORE,7119,7119,0,6300,6300,0,13
12/04/2019 14:45,201902,FAR EAST,TAIWAN,GATWICK,TAIPEI,5106,5106,0,7798,7798,0,-34.521672
12/04/2019 14:45,201902,FAR EAST,TAIWAN,HEATHROW,TAIPEI,2125,2125,0,2194,2194,0,-3.144941
12/04/2019 14:45,201902,FAR EAST,THAILAND,GATWICK,KRABI,0,0,0,1164,0,1164,-100
12/04/2019 14:45,201902,FAR EAST,THAILAND,GATWICK,PHUKET,2384,0,2384,2369,0,2369,0.633179
12/04/2019 14:45,201902,FAR EAST,THAILAND,GATWICK,U-TAPAO,1175,0,1175,0,0,0,0
12/04/2019 14:45,201902,FAR EAST,THAILAND,HEATHROW,BANGKOK SUVARNABHUMI ,67839,67839,0,66196,66196,0,2.482023
12/04/2019 14:45,201902,FAR EAST,THAILAND,BIRMINGHAM,PHUKET,0,0,0,1111,0,1111,-100
12/04/2019 14:45,201902,FAR EAST,THAILAND,BIRMINGHAM,U-TAPAO,1169,0,1169,0,0,0,0
12/04/2019 14:45,201902,FAR EAST,THAILAND,MANCHESTER,PHUKET,2274,0,2274,1162,0,1162,95.697074
12/04/2019 14:45,201902,FAR EAST,THAILAND,MANCHESTER,U-TAPAO,1166,0,1166,0,0,0,0
12/04/2019 14:45,201902,FAR EAST,VIETNAM,GATWICK,PHU QUOC INTERNATIONAL,2244,0,2244,2253,0,2253,-0.399467
12/04/2019 14:45,201902,FAR EAST,VIETNAM,HEATHROW,HANOI,7268,7268,0,6957,6957,0,4.470318
12/04/2019 14:45,201902,FAR EAST,VIETNAM,HEATHROW,HO CHI MINH CITY,5300,5300,0,5426,5426,0,-2.322153
12/04/2019 14:45,201902,AUSTRALASIA,AUSTRALIA,HEATHROW,MELBOURNE,1346,1346,0,12200,12200,0,-88.967213
12/04/2019 14:45,201902,AUSTRALASIA,AUSTRALIA,HEATHROW,PERTH (AUSTRALIA),10437,10437,0,0,0,0,0
12/04/2019 14:45,201902,AUSTRALASIA,AUSTRALIA,HEATHROW,SYDNEY,13695,13695,0,17083,17083,0,-19.832582
12/04/2019 14:45,201902,AUSTRALASIA,NEW ZEALAND,HEATHROW,AUCKLAND INTERNATIONAL,1316,1316,0,1275,1275,0,3.215686
12/04/2019 14:45,201902,CANADA,CANADA,GATWICK,CALGARY,5956,5956,0,5842,5842,0,1.951387
12/04/2019 14:45,201902,CANADA,CANADA,GATWICK,TORONTO,23050,23050,0,23349,23349,0,-1.280569
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,CALGARY,14852,14852,0,22989,22989,0,-35.395189
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,HALIFAX INT,3854,3854,0,2377,2377,0,62.137148
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,MONTREAL (DORVAL),20111,20111,0,19897,19897,0,1.075539
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,OTTAWA INTERNATIONAL,6333,6333,0,6814,6814,0,-7.058996
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,ST JOHNS,1014,1014,0,1704,1704,0,-40.492958
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,TORONTO,63526,63526,0,62218,62218,0,2.102286
12/04/2019 14:45,201902,CANADA,CANADA,HEATHROW,VANCOUVER,34575,34575,0,33276,33276,0,3.903714
12/04/2019 14:45,201902,CANADA,CANADA,GLASGOW,TORONTO,1554,1554,0,1452,1452,0,7.024793
12/04/2019 14:45,201902,CANADA,CANADA,MANCHESTER,TORONTO,3404,3404,0,2864,2864,0,18.854749
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,BOSTON,14451,14451,0,12462,12462,0,15.96052
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,CHICAGO (O'HARE),8446,8446,0,0,0,0,0
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,DENVER INTERNATIONAL,5836,5836,0,4693,4693,0,24.355423
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,FORT LAUDERDALE,20001,20001,0,13177,13177,0,51.787205
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,LAS VEGAS,27605,27605,0,14492,14492,0,90.484405
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,LOS ANGELES INTERNATIONAL,15954,15954,0,17531,17531,0,-8.995494
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,NEW YORK (JF KENNEDY),43506,43506,0,38059,38059,0,14.311989
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,OAKLAND,7032,7032,0,11080,11080,0,-36.534296
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,ORLANDO,48362,48362,0,37985,37985,0,27.318678
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,SEATTLE (TACOMA),0,0,0,6141,6141,0,-100
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,GATWICK,TAMPA,13114,13114,0,9060,9060,0,44.746137
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,ATLANTA,36928,36928,0,30406,30406,0,21.449714
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,AUSTIN (BERGSTROM),9916,9916,0,9030,9030,0,9.811739
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,BALTIMORE,7515,7515,0,7128,7128,0,5.429293
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,BOSTON,45367,45367,0,44342,44342,0,2.311578
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,CHARLOTTE,15925,15925,0,13459,13459,0,18.322312
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,CHICAGO (O'HARE),53649,53649,0,53320,53320,0,0.617029
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,DALLAS/FORT WORTH,49616,49616,0,38887,38887,0,27.590197
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,DENVER INTERNATIONAL,13800,13800,0,12067,12067,0,14.361482
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,DETROIT,8643,8643,0,8546,8546,0,1.135034
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,HOUSTON,28296,28296,0,25913,25913,0,9.196156
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,LAS VEGAS,16576,16576,0,22232,22232,0,-25.440806
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,LOS ANGELES INTERNATIONAL,102121,102121,0,89291,89291,0,14.368749
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,MIAMI INTERNATIONAL,89970,89970,0,78304,78114,190,14.898345
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,MINNEAPOLIS-ST PAUL,6561,6561,0,7758,7758,0,-15.429234
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,NASHVILLE METROPOLITAN,4091,4091,0,0,0,0,0
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,NEW ORLEANS,6265,6265,0,5340,5340,0,17.322097
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,NEW YORK (JF KENNEDY),196448,196448,0,171643,171643,0,14.451507
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,NEW YORK (NEWARK),62642,62642,0,61293,61293,0,2.200904
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,PHILADELPHIA INTERNATIONAL,25036,25036,0,26395,26395,0,-5.148702
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,PHOENIX,15001,15001,0,13977,13977,0,7.326322
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,RALEIGH,7447,7447,0,7166,7166,0,3.921295
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,SAN DIEGO,11375,11375,0,12808,12808,0,-11.18832
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,SAN FRANCISCO,68253,68253,0,57255,57255,0,19.208803
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,SAN JOSE,5431,5431,0,6601,6601,0,-17.724587
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,SEATTLE (TACOMA),24494,24494,0,23078,23078,0,6.135714
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,HEATHROW,WASHINGTON (DULLES),47164,47164,0,42670,42670,0,10.53199
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,LONDON CITY,NEW YORK (JF KENNEDY),780,780,0,847,847,0,-7.910272
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,STANSTED,COLUMBUS,245,0,245,0,0,0,0
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,STANSTED,COLUMBUS RICKENBACKER AFB,252,0,252,0,0,0,0
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,BELFAST INTERNATIONAL,NEWBURGH/USA,0,0,0,1611,1611,0,-100
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,EDINBURGH,NEW YORK (NEWARK),8506,8506,0,7031,7031,0,20.978524
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,EDINBURGH,NEWBURGH/USA,3505,3505,0,3617,3617,0,-3.096489
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,EDINBURGH,PROVIDENCE,0,0,0,1192,1192,0,-100
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,EDINBURGH,WINDSOR LOCKS BRADLEY INTL,0,0,0,891,891,0,-100
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,ATLANTA,6387,6387,0,5840,5840,0,9.366438
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,HOUSTON,3534,3534,0,3249,3249,0,8.77193
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,NEW YORK (JF KENNEDY),17440,17440,0,13005,13005,0,34.102268
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,NEW YORK (NEWARK),8599,8599,0,8275,8275,0,3.915408
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,ORLANDO,17762,17762,0,14864,14864,0,19.496771
12/04/2019 14:45,201902,UNITED STATES OF AMERICA,USA,MANCHESTER,PHILADELPHIA INTERNATIONAL,7545,7545,0,8250,8250,0,-8.545455
12/04/2019 14:45,201902,CENTRAL AMERICA,COSTA RICA,GATWICK,LIBERIA,2354,0,2354,2640,0,2640,-10.833333
12/04/2019 14:45,201902,CENTRAL AMERICA,COSTA RICA,GATWICK,SAN JOSE COST RICA,6138,6138,0,6097,6097,0,0.672462
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,GATWICK,HAVANA,6667,6667,0,9392,9392,0,-29.014055
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,GATWICK,HOLGUIN (FRANK PAIS),2499,2499,0,2470,2470,0,1.174089
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,GATWICK,VARADERO,0,0,0,2690,0,2690,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,MANCHESTER,CUNAGUA (CAYO COCO),2444,2444,0,2552,2552,0,-4.231975
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,MANCHESTER,HOLGUIN (FRANK PAIS),2542,2542,0,2489,2489,0,2.129369
12/04/2019 14:45,201902,CENTRAL AMERICA,CUBA,MANCHESTER,VARADERO,2421,2421,0,2430,2430,0,-0.37037
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,GATWICK,LA ROMANA,0,0,0,2341,0,2341,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,GATWICK,PUERTO PLATA,0,0,0,2368,0,2368,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,GATWICK,PUNTA CANA,12473,7667,4806,11488,5977,5511,8.574164
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,BIRMINGHAM,LA ROMANA,0,0,0,2371,0,2371,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,MANCHESTER,LA ROMANA,0,0,0,2305,0,2305,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,MANCHESTER,PUERTO PLATA,0,0,0,2352,0,2352,-100
12/04/2019 14:45,201902,CENTRAL AMERICA,DOMINICAN REPUBLIC,MANCHESTER,PUNTA CANA,5449,0,5449,4729,0,4729,15.225206
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,GATWICK,CANCUN,18632,18632,0,23321,23321,0,-20.106342
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,GATWICK,PUERTO VALLARTA,2387,0,2387,2720,0,2720,-12.242647
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,HEATHROW,MEXICO CITY,17967,17967,0,15032,15032,0,19.525013
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,BIRMINGHAM,CANCUN,5118,5118,0,4596,4596,0,11.357702
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,MANCHESTER,CANCUN,12875,12875,0,11669,11669,0,10.335076
12/04/2019 14:45,201902,CENTRAL AMERICA,MEXICO,MANCHESTER,PUERTO VALLARTA,2735,0,2735,2330,0,2330,17.381974
12/04/2019 14:45,201902,SOUTH AMERICA,ARGENTINA,GATWICK,BUENOS AIRES,13447,13447,0,5201,5201,0,158.546433
12/04/2019 14:45,201902,SOUTH AMERICA,ARGENTINA,HEATHROW,BUENOS AIRES,13889,13889,0,13766,13766,0,0.893506
12/04/2019 14:45,201902,SOUTH AMERICA,BRAZIL,GATWICK,MANAUS-EDUARDO GOMES,306,0,306,0,0,0,0
12/04/2019 14:45,201902,SOUTH AMERICA,BRAZIL,HEATHROW,RIO DE JANEIRO (GALEAO),10106,10106,0,9099,9099,0,11.06715
12/04/2019 14:45,201902,SOUTH AMERICA,BRAZIL,HEATHROW,SAO PAULO (GUARULHOS),34283,34283,0,31857,31857,0,7.615281
12/04/2019 14:45,201902,SOUTH AMERICA,BRAZIL,MANCHESTER,MANAUS-EDUARDO GOMES,308,0,308,0,0,0,0
12/04/2019 14:45,201902,SOUTH AMERICA,CHILE,HEATHROW,SANTIAGO DE CHILE,7371,7371,0,6179,6179,0,19.291147
12/04/2019 14:45,201902,SOUTH AMERICA,COLOMBIA,HEATHROW,BOGOTA,11864,11864,0,12192,12192,0,-2.690289
12/04/2019 14:45,201902,CARIBBEAN AREA,ANTIGUA AND BARBUDA,GATWICK,ANTIGUA,17830,17830,0,15050,15050,0,18.471761
12/04/2019 14:45,201902,CARIBBEAN AREA,ANTIGUA AND BARBUDA,MANCHESTER,ANTIGUA,1167,1167,0,0,0,0,0
12/04/2019 14:45,201902,CARIBBEAN AREA,BAHAMAS,HEATHROW,NASSAU,5370,5370,0,4976,4976,0,7.918006
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,GATWICK,BRIDGETOWN,58165,40531,17634,54262,39817,14445,7.192879
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,HEATHROW,BRIDGETOWN,2504,2504,0,3807,2792,1015,-34.226425
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,STANSTED,BRIDGETOWN,275,0,275,581,0,581,-52.667814
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,BELFAST INTERNATIONAL,BRIDGETOWN,290,0,290,590,0,590,-50.847458
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,BIRMINGHAM,BRIDGETOWN,9365,0,9365,6892,0,6892,35.882182
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,BOURNEMOUTH,BRIDGETOWN,298,0,298,581,0,581,-48.709122
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,BRISTOL,BRIDGETOWN,290,0,290,298,0,298,-2.684564
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,CARDIFF WALES,BRIDGETOWN,291,0,291,296,0,296,-1.689189
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,EAST MIDLANDS INTERNATIONAL,BRIDGETOWN,0,0,0,292,0,292,-100
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,GLASGOW,BRIDGETOWN,1467,0,1467,1408,0,1408,4.190341
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,MANCHESTER,BRIDGETOWN,23004,8987,14017,19252,9577,9675,19.488884
12/04/2019 14:45,201902,CARIBBEAN AREA,BARBADOS,NEWCASTLE,BRIDGETOWN,1187,1187,0,1182,1182,0,0.423012
12/04/2019 14:45,201902,CARIBBEAN AREA,BERMUDA,GATWICK,BERMUDA,4904,4904,0,4557,4557,0,7.614659
12/04/2019 14:45,201902,CARIBBEAN AREA,CAYMAN ISLANDS,HEATHROW,GRAND CAYMAN,2672,2672,0,2367,2367,0,12.885509
12/04/2019 14:45,201902,CARIBBEAN AREA,GRENADA,GATWICK,GRENADA,3248,3248,0,3164,3164,0,2.654867
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,GATWICK,KINGSTON,7850,7728,122,6414,6414,0,22.388525
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,GATWICK,MONTEGO BAY,17798,9579,8219,19303,9668,9635,-7.796716
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,BIRMINGHAM,MONTEGO BAY,2382,0,2382,2385,0,2385,-0.125786
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,CARDIFF WALES,MONTEGO BAY,298,0,298,301,0,301,-0.996678
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,DONCASTER SHEFFIELD,MONTEGO BAY,609,0,609,0,0,0,0
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,EAST MIDLANDS INTERNATIONAL,MONTEGO BAY,0,0,0,589,0,589,-100
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,MANCHESTER,MONTEGO BAY,8782,0,8782,7664,0,7664,14.587683
12/04/2019 14:45,201902,CARIBBEAN AREA,JAMAICA,NEWCASTLE,MONTEGO BAY,600,600,0,581,581,0,3.270224
12/04/2019 14:45,201902,CARIBBEAN AREA,SAINT KITTS AND NEVIS,GATWICK,ST KITTS,1171,1171,0,1415,1415,0,-17.243816
12/04/2019 14:45,201902,CARIBBEAN AREA,ST LUCIA,GATWICK,ST LUCIA (HEWANORRA),19808,16323,3485,17793,15396,2397,11.324678
12/04/2019 14:45,201902,CARIBBEAN AREA,ST LUCIA,MANCHESTER,ST LUCIA (HEWANORRA),1104,1104,0,2219,2219,0,-50.247859
12/04/2019 14:45,201902,CARIBBEAN AREA,TRINIDAD AND TOBAGO,GATWICK,PORT OF SPAIN,4058,4058,0,4683,4683,0,-13.346146
12/04/2019 14:45,201902,CARIBBEAN AREA,TRINIDAD AND TOBAGO,GATWICK,TOBAGO,3166,3166,0,2802,2802,0,12.990721
12/04/2019 14:45,201902,CARIBBEAN AREA,TRINIDAD AND TOBAGO,MANCHESTER,TOBAGO,1060,1060,0,1202,1202,0,-11.813644
12/04/2019 14:45,201902,CARIBBEAN AREA,TURKS AND CAICOS ISLANDS,GATWICK,PROVIDENCIALES,629,629,0,1531,1531,0,-58.915741
12/04/2019 14:45,201902,INDIAN OCEAN ISLANDS,MALDIVE ISLANDS,GATWICK,MALE INTERNATIONAL,6163,6163,0,6228,6228,0,-1.043674
12/04/2019 14:45,201902,INDIAN OCEAN ISLANDS,MAURITIUS,GATWICK,MAURITIUS,11410,11410,0,12100,12100,0,-5.702479
12/04/2019 14:45,201902,INDIAN OCEAN ISLANDS,MAURITIUS,HEATHROW,MAURITIUS,4863,4863,0,5703,5703,0,-14.72909
12/04/2019 14:45,201902,INDIAN OCEAN ISLANDS,SEYCHELLES,HEATHROW,SEYCHELLES,3164,3164,0,0,0,0,0
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,GATWICK,BOA VISTA (RABIL),6806,6806,0,5169,5169,0,31.669569
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,GATWICK,ILHA DO SAL C.VERDE,7905,7905,0,8167,8167,0,-3.208032
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,BIRMINGHAM,BOA VISTA (RABIL),3325,3325,0,1633,1633,0,103.612982
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,BIRMINGHAM,ILHA DO SAL C.VERDE,2561,2561,0,4414,4414,0,-41.980063
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,BRISTOL,ILHA DO SAL C.VERDE,1637,0,1637,1607,1607,0,1.866833
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,GLASGOW,ILHA DO SAL C.VERDE,0,0,0,1268,0,1268,-100
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,MANCHESTER,BOA VISTA (RABIL),4815,4815,0,4840,4840,0,-0.516529
12/04/2019 14:45,201902,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,MANCHESTER,ILHA DO SAL C.VERDE,5925,5925,0,4673,4673,0,26.792211
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,ABERDEEN,OIL RIGS,31370,0,31370,23565,0,23565,33.121154
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,BLACKPOOL,OIL RIGS,1258,0,1258,1809,0,1809,-30.458817
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,HUMBERSIDE,OIL RIGS,1554,0,1554,1257,0,1257,23.627685
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,NORWICH,OIL RIGS,7524,0,7524,5646,0,5646,33.262487
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,SCATSTA,OIL RIGS,4090,0,4090,6167,0,6167,-33.679261
12/04/2019 14:45,201902,OIL RIGS,OIL RIGS,SUMBURGH,OIL RIGS,4829,0,4829,0,0,0,0

