Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Miscellaneous,Export,Export Product share(%),     16.87,     15.07,     14.69,     14.15,     13.23,     14.33,     16.06,      9.62,     10.28,     10.41,     10.66,     10.95,     11.10,     11.40,     11.57,     11.02,     10.68,     10.50,      9.85,      9.71,      9.48,      9.85,      9.88,      9.86,      9.81,      7.04,      4.30,
,World,Plastic or Rubber,Export,Export Product share(%),      4.72,      4.55,      4.56,      4.57,      4.67,      4.83,      4.70,      4.50,      4.72,      4.81,      4.88,      4.80,      4.70,      4.65,      4.40,      4.27,      4.15,      4.10,      4.07,      3.93,      3.92,      3.80,      3.60,      3.55,      3.55,      2.52,      2.27,
,World,Raw materials,Export,Export Product share(%),     12.11,     14.52,     14.02,     14.38,     14.94,     13.74,     13.19,     14.15,     11.32,     10.17,      9.40,      9.21,      9.07,      8.32,      7.98,      7.71,      7.38,      7.99,      9.30,     10.74,     10.94,     10.04,     10.47,     11.78,     12.16,     15.84,     15.38,
,World,Stone and Glass,Export,Export Product share(%),      4.66,      4.68,      5.21,      5.29,      5.62,      4.89,      4.22,      4.24,      3.83,      3.47,      2.92,      2.79,      2.67,      2.51,      2.52,      2.52,      2.41,      2.39,      2.39,      2.57,      2.39,      2.64,      3.27,      2.48,      2.39,      2.34,      2.67,
,World,Textiles and Clothing,Export,Export Product share(%),      1.47,      1.40,      1.47,      1.49,      1.66,      1.60,      1.53,      1.47,      1.64,      1.88,      2.07,      2.32,      2.47,      2.47,      2.42,      2.48,      2.48,      2.77,      2.73,      2.66,      2.71,      2.57,      2.40,      2.41,      2.41,      0.84,      0.76,
,World,Transportation,Export,Export Product share(%),     11.53,     10.92,     10.87,     11.16,     10.18,     10.28,      9.50,     14.33,     16.71,     16.83,     16.69,     16.67,     17.29,     18.17,     17.11,     16.27,     19.03,     18.88,     17.24,     16.69,     16.46,     18.53,     18.86,     19.23,     18.80,     24.23,     25.71,
,World,Vegetable,Export,Export Product share(%),      4.83,      4.98,      4.87,      5.08,      5.05,      4.96,      5.32,      5.05,      4.11,      3.36,      3.27,      3.73,      3.84,      3.56,      3.28,      3.06,      3.44,      3.84,      4.27,      5.17,      4.98,      4.48,      4.70,      5.17,      4.99,      4.16,      4.02,
,World,Wood,Export,Export Product share(%),      3.48,      3.38,      3.44,      3.34,      3.54,      3.83,      3.87,      3.78,      4.25,      4.68,      5.16,      5.52,      5.47,      5.57,      5.53,      5.72,      5.97,      5.83,      6.13,      6.64,      7.57,      6.94,      6.94,      6.96,      6.98,     15.31,     17.02,
,World,Capital goods,Import,Import Product share(%),     34.60,     32.37,     31.79,     31.16,     29.88,     30.15,     29.95,     27.45,     29.77,     29.95,     30.66,     31.66,     31.80,     32.92,     33.87,     36.14,     36.85,     36.58,     36.35,     36.41,     37.47,     36.08,     34.79,     33.61,     32.80,     41.31,     42.28,
,World,Consumer goods,Import,Import Product share(%),     37.05,     35.40,     35.21,     34.28,     34.08,     35.86,     36.65,     35.01,     36.92,     36.76,     37.41,     37.63,     39.13,     38.65,     37.40,     35.08,     34.49,     34.50,     33.03,     32.52,     32.56,     33.95,     34.53,     34.56,     34.13,     28.98,     29.38,
,World,Intermediate goods,Import,Import Product share(%),     15.73,     15.90,     15.48,     15.58,     16.07,     15.46,     15.06,     15.92,     15.65,     16.07,     15.66,     15.83,     14.88,     15.06,     15.33,     15.18,     15.50,     16.51,     16.16,     16.20,     16.31,     15.99,     15.57,     15.60,     15.92,     16.55,     16.52,
,World,Raw materials,Import,Import Product share(%),      9.19,     13.45,     14.63,     16.28,     17.45,     15.87,     15.13,     18.77,     14.78,     14.32,     13.28,     11.82,     10.80,      9.61,      9.53,     10.02,      8.03,      7.76,      9.78,     10.01,      9.51,      9.52,     10.41,     11.18,     11.83,      9.55,      8.55,
,World,All Products,Tariff,Maximum Rate (%),   1449.54,   1318.08,   1141.15,   1181.26,   1227.81,   1348.11,   1427.58,   1450.33,   1629.82,    766.61,    761.61,    816.56,   3000.00,   1493.97,   1174.47,    913.96,   3000.00,   1413.85,    716.40,    647.58,   1500.00,,    273.09,    181.79,    187.65,    184.60,    335.80,
,World,All Products,Tariff,Simple Average (%),      3.77,      3.75,      3.75,      3.80,      3.88,      3.86,      4.22,      4.27,      4.27,      3.64,      3.75,      3.79,      4.92,      4.39,      4.40,      4.23,      4.38,      4.78,      5.34,      5.81,      6.52,,      6.43,      5.25,      5.31,      5.20,      6.90,
,World,All Products,Tariff,Weighted Average (%),      1.69,      1.65,      1.63,      1.63,      1.63,      1.63,      1.71,      1.57,      1.55,      1.66,      1.70,      1.75,      2.04,      2.05,      2.03,      1.96,      2.08,      2.79,      2.49,      3.33,      3.63,,      3.72,      3.95,      3.95,      3.92,      4.57,
,World,Capital goods,Tariff,Weighted Average (%),      0.45,      0.47,      0.46,      0.48,      0.47,      0.44,      0.46,      0.51,      0.25,      0.47,      0.46,      0.47,      0.48,      0.46,      0.46,      0.46,      0.54,      1.15,      1.30,      2.11,      2.48,,      2.41,      2.47,      2.53,      2.51,      3.12,
,World,Consumer goods,Tariff,Weighted Average (%),      3.31,      3.32,      3.33,      3.33,      3.36,      3.19,      3.24,      3.11,      3.42,      3.25,      3.25,      3.26,      3.69,      3.53,      3.59,      3.64,      3.93,      4.66,      4.20,      4.98,      5.42,,      5.58,      5.72,      5.65,      5.58,      6.16,
,World,Intermediate goods,Tariff,Weighted Average (%),      0.94,      0.95,      0.93,      0.93,      1.03,      1.19,      1.27,      1.09,      0.93,      1.09,      1.18,      1.33,      1.70,      2.00,      1.96,      1.93,      1.74,      2.55,      2.22,      2.95,      3.26,,      3.22,      3.35,      3.34,      3.25,      3.85,
,World,Raw materials,Tariff,Weighted Average (%),      0.82,      0.57,      0.52,      0.48,      0.36,      0.41,      0.55,      0.31,      0.46,      0.38,      0.46,      0.64,      0.77,      1.19,      1.27,      1.15,      1.20,      2.27,      1.27,      2.26,      1.66,,      1.26,      1.91,      1.86,      1.55,      4.81,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
