Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Fiji,World,Raw materials,Export,Export Product share(%),     16.46,     17.09,     15.09,     18.57,     17.04,     19.05,     17.18,     14.24,     14.62,     14.05,     12.04,     13.77,     13.31,     11.21,,,,,,,,,,,,,,
Fiji,World,Stone and Glass,Export,Export Product share(%),      5.74,      4.07,      4.60,      6.79,      8.43,      9.67,      3.93,      2.12,      0.46,      4.52,      5.84,      9.83,      8.54,      6.57,,,,,,,,,,,,,,
Fiji,World,Textiles and Clothing,Export,Export Product share(%),      6.87,      5.19,      5.97,      4.90,      5.44,      7.30,      8.02,      7.79,      9.33,      9.74,     12.24,     28.12,     27.91,     21.34,,,,,,,,,,,,,,
Fiji,World,Transportation,Export,Export Product share(%),      2.06,      3.16,      3.45,      3.12,      1.15,      1.17,      1.22,      1.31,      2.51,      0.96,      1.07,      0.31,      0.43,      1.73,,,,,,,,,,,,,,
Fiji,World,Vegetable,Export,Export Product share(%),      5.89,      4.18,      4.31,      4.05,      4.61,      5.15,      5.76,      5.30,      5.85,      5.22,      4.54,      5.85,      4.88,      3.79,,,,,,,,,,,,,,
Fiji,World,Wood,Export,Export Product share(%),      6.38,      5.12,      4.05,      4.31,      4.52,      6.36,      4.98,      5.61,      5.91,      5.04,      5.37,      6.24,      5.43,      4.96,,,,,,,,,,,,,,
Fiji,World,Capital goods,Import,Import Product share(%),     23.69,     27.81,     32.05,     16.81,     19.04,     15.68,     18.20,     17.41,     15.77,     18.51,     17.98,     20.31,     23.06,     19.66,,,,,,,,,,,,,,
Fiji,World,Consumer goods,Import,Import Product share(%),     51.02,     47.00,     44.41,     54.46,     52.92,     57.86,     55.05,     56.08,     56.44,     57.01,     55.85,     45.91,     42.52,     43.24,,,,,,,,,,,,,,
Fiji,World,Intermediate goods,Import,Import Product share(%),     14.06,     13.75,     13.77,     15.43,     16.00,     16.87,     17.76,     17.81,     17.39,     16.31,     17.76,     23.10,     23.15,     23.93,,,,,,,,,,,,,,
Fiji,World,Raw materials,Import,Import Product share(%),     10.47,     10.69,      9.15,     12.42,     11.52,      9.11,      8.59,      7.84,      8.12,      7.71,      8.06,     10.21,     10.82,     12.58,,,,,,,,,,,,,,
Fiji,World,All Products,Tariff,Maximum Rate (%),     32.00,,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,,   3000.00,   3000.00,,,,,,,,,,,,,,,
Fiji,World,All Products,Tariff,Simple Average (%),     11.96,,     14.36,     14.16,     17.76,     13.97,     13.43,     13.33,     11.57,     11.06,,     10.51,      9.61,,,,,,,,,,,,,,,
Fiji,World,All Products,Tariff,Weighted Average (%),     11.12,,     12.02,     11.75,     19.88,     11.28,     12.15,      9.97,      9.07,      8.92,,     10.45,      9.51,,,,,,,,,,,,,,,
Fiji,World,Capital goods,Tariff,Weighted Average (%),      8.32,,     10.15,     10.27,      9.79,     10.64,      9.72,      8.94,      6.81,      6.45,,      7.61,      5.33,,,,,,,,,,,,,,,
Fiji,World,Consumer goods,Tariff,Weighted Average (%),     19.36,,     22.29,     21.46,     26.69,     11.82,     14.07,     10.76,     10.17,      9.65,,     12.96,     12.58,,,,,,,,,,,,,,,
Fiji,World,Intermediate goods,Tariff,Weighted Average (%),      8.99,,      8.95,      8.55,     12.38,      9.50,      9.65,      8.76,      6.61,      6.85,,      5.63,      5.02,,,,,,,,,,,,,,,
Fiji,World,Raw materials,Tariff,Weighted Average (%),     11.62,,     14.43,     14.29,     14.60,     11.92,      9.85,      9.14,     11.33,     13.76,,     10.13,      9.35,,,,,,,,,,,,,,,
Fiji,World,All Products,Trade Indicator,World Growth (%),     -6.47,      0.12,      1.01,      0.03,      9.30,     10.44,    -12.27,      7.47,      7.24,      7.53,      6.13,     10.49,      8.10,      2.05,,,,,,,,,,,,,,
